Municipio,Latitud,Longitud,Nombre,Categoría,Distancia,Dirección
fuente-el-saz-de-jarama,40.6312151,-3.5125918,Bar Cafetería JE-TA,restaurantes,346,"Calle Cadena, 4, 28140 Fuente El Saz de Jarama Comunidad de Madrid"
fuente-el-saz-de-jarama,40.6312151,-3.5125918,Mesón Asador Chumbica,restaurantes,359,"Calle Mayor, 3, 28140 Fuente El Saz de Jarama Madrid"
fuente-el-saz-de-jarama,40.6312151,-3.5125918,Bar Mayor,restaurantes,378,"Calle Mayor, 7, 28140 Fuente El Saz de Jarama Comunidad de Madrid"
fuente-el-saz-de-jarama,40.6312151,-3.5125918,Bar Restaurante los Arcos,restaurantes,547,"Talamanca, 37, 28140 Fuente El Saz de Jarama Comunidad de Madrid"
fuente-el-saz-de-jarama,40.6312151,-3.5125918,La Alegria del Pastor,bares,222,"Algete, 18-20, 28140 Fuente El Saz de Jarama Comunidad de Madrid"
fuente-el-saz-de-jarama,40.6312151,-3.5125918,Bar Cafetería JE-TA,bares,346,"Calle Cadena, 4, 28140 Fuente El Saz de Jarama Comunidad de Madrid"
fuente-el-saz-de-jarama,40.6312151,-3.5125918,Bar Mayor,bares,378,"Calle Mayor, 7, 28140 Fuente El Saz de Jarama Comunidad de Madrid"
fuente-el-saz-de-jarama,40.6312151,-3.5125918,Avelinda Gil Moñino,bares,424,"Calle Talamanca, 10, 28140 Fuente El Saz de Jarama Madrid"
fuente-el-saz-de-jarama,40.6312151,-3.5125918,Arizona,bares,581,"Py. Oeste Almadrava, 10, Fuente el Saz de Jarama Comunidad de Madrid"
fuente-el-saz-de-jarama,40.6312151,-3.5125918,Marfil,bares,584,"Calle Almendralejos, 39, 28140 Fuente El Saz de Jarama Comunidad de Madrid"
fuentiduena-de-tajo,40.1185446,-3.160254,Mesón Plaza,restaurantes,131,"Avenida de Elena Soriano, 26, 28597 Fuentidueña de Tajo Comunidad de Madrid"
fuentiduena-de-tajo,40.1185446,-3.160254,El Rincón de Tomás,restaurantes,140,"Avenida de Elena Soriano, 30, 28597 Fuentidueña de Tajo Comunidad de Madrid"
fuentiduena-de-tajo,40.1185446,-3.160254,Casa Nova Restaurante,restaurantes,643,"Carretera Madrid-Valencia, Km 62,5, 28597 Fuentidueña de Tajo Madrid"
fuentiduena-de-tajo,40.1185446,-3.160254,El Rincón de Tomás,bares,140,"Avenida de Elena Soriano, 30, 28597 Fuentidueña de Tajo Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Parque Infantil,parques,104,28260 Galapagar Comunidad de Madrid
galapagar,40.5774992,-4.0037748,El Horno de Cheval,restaurantes,27,"Plaza Constitución, 6, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Cafetería-Pub Cheval,restaurantes,27,"Plaza Constitución, 7, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Imperial,restaurantes,40,"Avenida de los Voluntarios, 1, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Restaurante Pivo,restaurantes,47,"Calle Concejo, 2, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Tommate,restaurantes,48,"Calle del Arco, 6, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Pizza por Metro,restaurantes,50,"Arco, 6, 28260 Galapagar Madrid"
galapagar,40.5774992,-4.0037748,Titi y la Tormenta,restaurantes,52,"Calle Concejo, 4, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Jijonenca Galapagar,restaurantes,52,"Concejo, 6, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,La Bendita Tasca,restaurantes,72,"Plaza Alfonso X, 3, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Shamrock Irish Tavern,restaurantes,77,"Calle Caño, 2, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Academia Ciencias y Letras,universidades,69,"Calle Caño, 12, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Colegio de Registradores de la Propiedad,universidades,79,"Calle el Caño, 16 Bajo, 28260 Galapagar Madrid"
galapagar,40.5774992,-4.0037748,IES Infanta Elena,universidades,896,"Carretera de Guadarrama, 85, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,El Escoces,bares,50,"Calle el Arco, 6, 28260 Galapagar Madrid"
galapagar,40.5774992,-4.0037748,La Bendita Tasca,bares,72,"Plaza Alfonso X, 3, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Shamrock Irish Tavern,bares,77,"Calle Caño, 2, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Benavente´S Bar,bares,94,"Caño, 13, Galapagar Madrid"
galapagar,40.5774992,-4.0037748,Karibia,bares,213,"Calle Calvario, 17, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Café de Miró,bares,227,"Calle Cerro del Aire, 18, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,La Parada,bares,228,"Carretera Torrelodones, 11, 28260 Galapagar Madrid"
galapagar,40.5774992,-4.0037748,Cerveceria San Gregorio,bares,244,"Calle de San Gregorio, 27, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Bar los Cerezos,bares,305,"Calle del Mercado, 8, 28260 Galapagar Comunidad de Madrid"
galapagar,40.5774992,-4.0037748,Restaurantes Hnos. Serrano,bares,326,"Calle Palomera, 8, 28260 Galapagar Comunidad de Madrid"
garganta-de-los-montes,40.9216084,-3.6866546,Restaurante Quercus,restaurantes,817,"Plaza de San Pedro, 11, 28743 Garganta de los Montes Comunidad de Madrid"
gargantilla-del-lozoya-y-pinilla-de-buitrago,40.96551504999999,-3.707790763414728,Restaurante la Casa de Paula,restaurantes,706,"Calle Chopo, 2, 28739 Lozoya Madrid"
gargantilla-del-lozoya-y-pinilla-de-buitrago,40.96551504999999,-3.707790763414728,Sierra Molero,restaurantes,915,"Carretera de Gargantilla, 23, 28739 Gargantilla del Lozoya y Pinilla de Buitrago Madrid"
gascones,41.0185654,-3.641499,Parque de las Avenidas,parques,1089,09006 Burgos Burgos
gascones,41.0185654,-3.641499,El Cazador,restaurantes,114,"Plaza de la Constitucion, 12, 28737 Gascones Madrid"
gascones,41.0185654,-3.641499,Casa rural la Carcava,restaurantes,1802,"Calle del Arroyo, 12, 28737 La Serna del Monte Comunidad de Madrid"
gascones,41.0185654,-3.641499,Bar Tasca,restaurantes,1951,"Calle de los Peligros, 9, La Serna del Monte Madrid"
gascones,41.0185654,-3.641499,El Cazador,bares,114,"Plaza de la Constitucion, 12, 28737 Gascones Madrid"
getafe,40.3070639,-3.7331808,Parque los Escolapios,parques,184,Comunidad de Madrid
getafe,40.3070639,-3.7331808,Parque infantil Pocoyo,parques,245,Getafe Comunidad de Madrid
getafe,40.3070639,-3.7331808,Plaza del Matadero,parques,545,Getafe Comunidad de Madrid
getafe,40.3070639,-3.7331808,Plaza Heredia,parques,713,Comunidad de Madrid
getafe,40.3070639,-3.7331808,Parque el Greco,parques,727,"Calle de el Greco, 6, 28904 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Parque Infantil Paseo de la Estación,parques,892,Getafe Comunidad de Madrid
getafe,40.3070639,-3.7331808,Parque de la Alhóndiga,parques,913,28905 Getafe Comunidad de Madrid
getafe,40.3070639,-3.7331808,Parque Lineal Universidad Carlos III,parques,1359,
getafe,40.3070639,-3.7331808,Parque Infantíl Aviocar,parques,1569,
getafe,40.3070639,-3.7331808,Columpios el Bercial,parques,1638,28907 Getafe Comunidad de Madrid
getafe,40.3070639,-3.7331808,Telepizza,restaurantes,43,"Calle Concepción, 14, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Bar Valerio,restaurantes,91,"Calle General Pingarrón, 1, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,La Chulona de Chamberí,restaurantes,142,"Calle Vallehermoso, 72 (C/ Joaquín María López), 28015 Madrid Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Oskar Burguer,restaurantes,190,"Madrid, 17, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,100 Montaditos,restaurantes,212,"Plaza Escuelas Pías, 7, 28901 Getafe Madrid"
getafe,40.3070639,-3.7331808,The Galway Irish Pub,restaurantes,241,"Calle Cuestas Altas, 3, 28901 Getafe Madrid"
getafe,40.3070639,-3.7331808,Mocca Cafe,restaurantes,249,"Calle de Toledo, 1, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Bar las bravas,restaurantes,263,"Calle Villaviciosa, 3, Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,La Colegiata,restaurantes,277,"Velasco, 13, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Restaurante la Tagliatella,restaurantes,304,"Calle Madrid, 51, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Academia Santa Maria,universidades,220,"Rayo, 12, 28904 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Academia Mathema,universidades,288,"Calle Madrid, 40, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Lider System,universidades,348,"Calle Recodo, 1, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Uned - Centro Asociado,universidades,413,"Calle Toledo, 23, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,El triunfo,universidades,635,"Hosp. San José, 71, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,UNED Getafe,universidades,815,"Avenida de las Ciudades, 28903 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Registro de la Propiedad de Getafe Nº 1,universidades,829,"Plaza España, 3, 28903 Getafe Madrid"
getafe,40.3070639,-3.7331808,Centro de Formación Cerro Buenavista,universidades,913,"Cno. Buenavista, s/n, 28905 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Delegación de Estudiantes Sociales y Jurídicas UC3M,universidades,978,"Calle Madrid, 126, 28903 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Edificio 10 - Campomanes,universidades,996,"Madrid 126, 28903 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Bar Valerio,bares,91,"Calle General Pingarrón, 1, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Vinoteca la Esquinita,bares,137,"Calle Don Fadrique, 20, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,La Chulona de Chamberí,bares,142,"Calle Vallehermoso, 72 (C/ Joaquín María López), 28015 Madrid Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Ordago Meson Restaurante,bares,173,"Calle Leganes, 1, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,Arroceria el Cardenal,bares,206,"Calle Madrid, 20, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,100 Montaditos,bares,212,"Plaza Escuelas Pías, 7, 28901 Getafe Madrid"
getafe,40.3070639,-3.7331808,Canalla,bares,220,"Calle Cuestas Altas, 6, 28901 Getafe Comunidad de Madrid"
getafe,40.3070639,-3.7331808,De Olvido,bares,228,"Paseo Pablo Iglesias, s/n, 28901 Getafe Madrid"
getafe,40.3070639,-3.7331808,The Galway Irish Pub,bares,241,"Calle Cuestas Altas, 3, 28901 Getafe Madrid"
getafe,40.3070639,-3.7331808,Bar las bravas,bares,263,"Calle Villaviciosa, 3, Getafe Comunidad de Madrid"
grinon,40.2136607,-3.8581479,Club Agility ESLON,parques,1442,Serranillos del Valle Comunidad de Madrid
grinon,40.2136607,-3.8581479,Parque las Pérgolas,parques,1949,Cubas de la Sagra Comunidad de Madrid
grinon,40.2136607,-3.8581479,Azucar & Limón,restaurantes,197,"Calle Mayor, 109, 28971 Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,Yunke,restaurantes,269,"Calle Mayor, 105, 28971 Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,El Viejo Cafe,restaurantes,269,"Calle Mayor, 76, Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,Tahona Vara,restaurantes,419,"Calle Mayor, 63, 28971 Griñón Madrid"
grinon,40.2136607,-3.8581479,Pollo Listo,restaurantes,438,"Paseo Cárcava, 3, 28971 Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,The Irish Parrot Tavern,restaurantes,501,"Plaza Mayor, 13, 28971 Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,Bar Restaurante Taberna,restaurantes,504,"Calle Carlos Ruiz, 4, 28971 Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,Embocado,restaurantes,505,"Calle Juan Carlos I, 14, Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,Selene,restaurantes,507,"Calle de Carlos Ruiz, 7, 28971 Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,Restaurante el Lechal,restaurantes,521,"Avenida Navalcarnero, 44, 28971 Griñón Madrid"
grinon,40.2136607,-3.8581479,Formalviz,universidades,694,"Calle la Tórtola, 11, 28971 Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,El Viejo Cafe,bares,269,"Calle Mayor, 76, Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,The Irish Parrot Tavern,bares,501,"Plaza Mayor, 13, 28971 Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,Bar Restaurante Taberna,bares,504,"Calle Carlos Ruiz, 4, 28971 Griñón Comunidad de Madrid"
grinon,40.2136607,-3.8581479,Embocado,bares,505,"Calle Juan Carlos I, 14, Griñón Comunidad de Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,El Encinar,parques,531,"Calle Ildefonso, 20, Salamanca Salamanca"
guadalix-de-la-sierra,40.7822384,-3.7007794,Bar Boni,restaurantes,591,"Calle Caño, 9, 28794 Guadalix de la Sierra Comunidad de Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,Industrias Hosteleria Junco,restaurantes,627,"Carretera Miraflores, 3, 28794 Guadalix de la Sierra Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,Asador Junco,restaurantes,666,"Avenida Alejandro Rubio, 101, 28794 Guadalix de la Sierra Comunidad de Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,Industrias Hosteleria Junco,restaurantes,677,"Avenida Alejandro Rubio, 5, 28794 Guadalix de la Sierra Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,Restaurante Parrila la Plazuela,restaurantes,703,"Travesia de la Carniceria, 7, 28794 Guadalix de la Sierra Comunidad de Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,El Delantal comida casera para llevar,restaurantes,811,"Calle Sierra, 4, 28044 Soto del Real Comunidad de Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,Las Tres Rosas,restaurantes,820,"Plaza Egido, 3, 28794 Guadalix de la Sierra Comunidad de Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,El Llantar de la Sierra,restaurantes,991,"Camino Fuente Grande, 1, 28794 Guadalix de la Sierra Comunidad de Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,Bar Chiki,bares,492,"Avenida Alejandro Rubio, 14, 28794 Guadalix de la Sierra Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,Bar Boni,bares,591,"Calle Caño, 9, 28794 Guadalix de la Sierra Comunidad de Madrid"
guadalix-de-la-sierra,40.7822384,-3.7007794,Las Tres Rosas,bares,820,"Plaza Egido, 3, 28794 Guadalix de la Sierra Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,El Parque,parques,13,Comunidad de Madrid
guadarrama,40.6734454,-4.0893911,Parque del Ayuntamiento Guadarrama,parques,25,28440 Guadarrama Comunidad de Madrid
guadarrama,40.6734454,-4.0893911,Galpark Iberica,parques,169,"Polígono Industrial la Mata, 48, 28440 Guadarrama Madrid"
guadarrama,40.6734454,-4.0893911,Ludobichos,parques,188,"Reyes Católicos, 3, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Ludo Bichos,parques,188,"Calle Reyes Católicos, 3, Madrid"
guadarrama,40.6734454,-4.0893911,Parque la Dehesa,parques,659,28440 Guadarrama Comunidad de Madrid
guadarrama,40.6734454,-4.0893911,Parque del dragón,parques,711,Guadarrama Comunidad de Madrid
guadarrama,40.6734454,-4.0893911,Los Caños,restaurantes,32,"Calle Alfonso Senra, 51 (Calle De la Iglesia), 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Café Claqué,restaurantes,48,"Calle Leones de Castilla, 14, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Bar-Restaurate el Horizonte,restaurantes,83,"Calle Alfonso Senra, 21, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,La Puerta Verde,restaurantes,93,"Calle Alfonso Senra, 29, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Hostal González,restaurantes,95,"General Mola, 2, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Pinokio Guadarrama,restaurantes,97,"Calle Alfonso Senra, 21, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Texas tavern,restaurantes,97,"Alfonso Senra, 21, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Panaderia Micre,restaurantes,112,"Calle el Escorial, 6, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Asador los Caños,restaurantes,118,"Plaza Caños, 1, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Bar-Cafetería Ficha,restaurantes,118,"Calle de Alfonso Senra, 31, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,C.P. Guadarrama,universidades,281,"Calle Gustavo Adolfo Bécquer, 1, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Colegio de Registradores de la Propiedad,universidades,502,"Paseo Molino del Rey, 7 Bajo, 28440 Guadarrama Madrid"
guadarrama,40.6734454,-4.0893911,La Antigua Terraza,bares,122,"Calle Alfonso Senra, 45, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,El Tejar,bares,144,"Calle la Sierra, s/n (Guadarrama), 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,El arte de liarte,bares,154,"Calle Carmen Cabezuelo, 10, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Docos,bares,154,"Iglesia, 2, 28440 Guadarrama Madrid"
guadarrama,40.6734454,-4.0893911,La Chimenea,bares,157,"Calle de la Sierra, 20, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Los Santanales de Casado,bares,164,"Calle de Recaredo Collar, 4, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Ventanas y Reformas,bares,171,"Calle Daoiz y Velarde, Nº 4, 28440 Guadarrama Madrid"
guadarrama,40.6734454,-4.0893911,Zeus,bares,205,"Calle San Francisco de Asís, 1, 28440 Guadarrama Comunidad de Madrid"
guadarrama,40.6734454,-4.0893911,Guru Guadarrama,bares,238,"Paseo Dehesa de los Panes, 8, 28440 Guadarrama Madrid"
guadarrama,40.6734454,-4.0893911,Porvenir Bar,bares,241,"Avenida Calleja del Potro, 3, 28440 Guadarrama Madrid"
hiruela-la,41.0779223,-3.4552928,Ayuntamiento de la Hiruela,restaurantes,53,"Enmedio, 11, 28191 La Hiruela Comunidad de Madrid"
hiruela-la,41.0779223,-3.4552928,Casa Aldaba,restaurantes,106,"Calle del Pilón, 51, 28191 La Hiruela Comunidad de Madrid"
horcajuelo-de-la-sierra,41.0601151,-3.5457391,Restaurante el Pajar - Un Pajar de 200 a,restaurantes,105,"Calle de la Comunidad de Madrid, 9, 28191 Horcajuelo de la Sierra Madrid"
horcajuelo-de-la-sierra,41.0601151,-3.5457391,La Ladera de Horcajuelo,restaurantes,215,"Calle Blanco, 17, 28191 Horcajuelo de la Sierra Comunidad de Madrid"
horcajuelo-de-la-sierra,41.0601151,-3.5457391,El Rincón del Cárabo,restaurantes,222,"Calle Pozas, 40, 28191 Horcajuelo de la Sierra Comunidad de Madrid"
horcajuelo-de-la-sierra,41.0601151,-3.5457391,Restaurante la Hontanilla,restaurantes,832,"Avenida Soto, 24 y, 36, 28190 Montejo de la Sierra Madrid"
horcajuelo-de-la-sierra,41.0601151,-3.5457391,Alojamientos la Hontanilla,restaurantes,889,"Avenida el Soto, 2, 28190 Montejo de la Sierra Madrid"
horcajuelo-de-la-sierra,41.0601151,-3.5457391,Panadería Nani,restaurantes,1308,"Plaza Mayor, 3, 28190 Montejo de la Sierra Comunidad de Madrid"
horcajuelo-de-la-sierra,41.0601151,-3.5457391,El Hayedo,restaurantes,1365,"Travesía de Horcajuelo, 13, 28190 Montejo de la Sierra Comunidad de Madrid"
horcajuelo-de-la-sierra,41.0601151,-3.5457391,Los Naranjos,restaurantes,1478,"Calle del Real, 19, 28190 Montejo de la Sierra Comunidad de Madrid"
horcajuelo-de-la-sierra,41.0601151,-3.5457391,Taberna el Trebol,restaurantes,1838,"Calle Rosario, 1, 28191 Prádena del Rincón Comunidad de Madrid"
horcajuelo-de-la-sierra,41.0601151,-3.5457391,Bar el Rincón,restaurantes,1890,"Calle Real, 8, Prádena del Rincón Madrid"
hoyo-de-manzanares,40.6227334,-3.9072054,Parque Alcantara,parques,67,Hoyo de Manzanares Comunidad de Madrid
hoyo-de-manzanares,40.6227334,-3.9072054,La cabilda,parques,1069,
hoyo-de-manzanares,40.6227334,-3.9072054,La Plaza,restaurantes,56,"Plaza Caldereta, 1, 28240 Hoyo de Manzanares Comunidad de Madrid"
hoyo-de-manzanares,40.6227334,-3.9072054,Churros y tapas,restaurantes,56,"San Sebastián, 3, 28240 Hoyo de Manzanares Comunidad de Madrid"
hoyo-de-manzanares,40.6227334,-3.9072054,Churreria Caño,restaurantes,56,"San Sebastián, 3, 28240 Hoyo de Manzanares Comunidad de Madrid"
